NORAD_ID,OBJECT_NAME,INCLINATION,RAAN,ECCENTRICITY,ARG_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,BSTAR,EPOCH
35585,DEBRIS_35585,73.9700,152.3189,0.0305932,40.1113,351.6642,13.75681680,83761-3,26099.15848458
35586,DEBRIS_35586,74.0175,144.3741,0.0403091,358.2689,16.3668,13.52196967,65076-3,26080.42432284
35587,DEBRIS_35587,74.0043,190.8752,0.0101192,348.2360,11.6446,14.71909645,15659-3,26098.53430380
35593,DEBRIS_35593,74.0849,76.0935,0.0100089,53.2164,307.8117,14.26213387,71931-3,26099.66313424
35594,DEBRIS_35594,73.7892,231.9725,0.0028670,318.3950,41.5049,14.91588063,10673-2,26097.37093895
35602,DEBRIS_35602,73.9920,288.9634,0.0077343,321.9567,164.3218,15.41064539,31866-3,26098.95176159
35606,DEBRIS_35606,73.8088,183.5053,0.0454597,10.1759,350.8168,13.41366152,50475-3,26099.23963022
35611,DEBRIS_35611,74.0212,309.9266,0.0017996,0.4015,359.7170,14.76723373,10904-2,26099.02931558
35614,DEBRIS_35614,73.9562,118.5958,0.0076774,304.7184,54.6769,14.68133214,97348-3,26089.35856912
35616,DEBRIS_35616,86.3487,292.1674,0.0010484,121.5658,238.6591,14.85587273,11249-2,26098.79431580
35618,DEBRIS_35618,86.3360,302.7241,0.0028184,353.2834,6.7990,14.52836873,38463-3,26097.83660358
35620,DEBRIS_35620,86.3888,168.8959,0.0133050,237.1789,121.6542,14.41139890,25069-2,26096.64406171
35622,DEBRIS_35622,86.1932,204.8800,0.0008924,191.1093,182.3978,15.17327703,18706-2,26099.54507846
35628,DEBRIS_35628,86.3554,317.4496,0.0009573,300.7779,59.2493,14.69669619,11506-2,26097.33613207
35631,DEBRIS_35631,86.3675,330.3151,0.0018944,88.1070,88.6392,14.47708587,26392-3,26099.42259345
35645,DEBRIS_35645,73.9632,227.1530,0.0068304,356.8201,3.2513,14.47053334,11358-2,26099.36041519
35646,DEBRIS_35646,73.8690,236.0300,0.0457798,326.6101,219.6686,13.41026126,65043-3,26095.15572539
35647,DEBRIS_35647,74.0201,78.7836,0.0046382,155.0019,205.3399,14.44261326,64926-3,26097.67168685
35650,DEBRIS_35650,74.0429,145.7225,0.0014086,190.5974,199.9744,14.87822694,88795-3,26099.09764818
35660,DEBRIS_35660,74.0381,274.4921,0.0017166,33.0937,144.9190,14.50360378,36572-3,26098.22505949
35661,DEBRIS_35661,74.0126,204.4953,0.0087168,277.8702,81.2591,14.88424483,56065-3,26099.57193141
35663,DEBRIS_35663,74.0153,256.9195,0.0006201,298.7025,61.3521,14.67581691,12247-2,26099.70164471
35667,DEBRIS_35667,74.0553,282.4989,0.0018677,311.7068,48.2499,14.61251643,97700-3,26095.79097648
35668,DEBRIS_35668,74.0469,355.4050,0.0080992,71.1688,289.8242,14.64395349,22549-3,26098.97938544
35669,DEBRIS_35669,73.8628,337.9184,0.0385397,70.5562,293.6764,13.57451865,11596-2,26092.95391207
35670,DEBRIS_35670,73.8931,185.6029,0.0030203,122.6350,237.7756,14.98404698,88836-3,26098.96705075
35671,DEBRIS_35671,74.0177,220.6813,0.0040265,4.0023,25.9639,14.48544424,17131-3,26098.32383340
35674,DEBRIS_35674,74.0569,95.3337,0.0090614,113.3050,247.7682,14.55864090,80744-3,26098.70281153
35680,DEBRIS_35680,86.1027,331.3599,0.0148850,280.3598,93.4002,14.22677167,25904-2,26094.90576351
35689,DEBRIS_35689,97.6368,272.6193,0.0020594,130.6832,229.6177,14.85055645,29735-3,26099.50151680
35701,DEBRIS_35701,74.0003,119.5376,0.0290777,304.7631,52.6429,13.81285324,14681-2,26090.41930733
35703,DEBRIS_35703,74.0404,168.7046,0.0064161,210.0172,149.7328,14.92554994,62608-3,26098.47755217
35705,DEBRIS_35705,74.2710,272.4832,0.0028592,177.5872,182.5448,14.77501823,29866-2,26097.73666539
35706,DEBRIS_35706,73.8873,229.6237,0.0342324,258.2231,98.0300,13.66301561,12138-2,26098.62680793
35711,DEBRIS_35711,74.0482,4.0354,0.0082900,76.8261,284.2140,14.64180844,40186-3,26094.49319304
35716,DEBRIS_35716,73.9951,336.6289,0.0088881,151.4405,27.0580,14.60247915,14628-3,26095.42378376
35717,DEBRIS_35717,74.1627,12.8832,0.0079259,200.6549,159.1398,14.39432407,17995-2,26093.49346697
35718,DEBRIS_35718,74.0313,268.8994,0.0009844,288.3630,71.6471,14.71043883,17961-2,26095.75269344
35721,DEBRIS_35721,73.9498,325.4392,0.0145374,87.2637,274.5144,14.35532132,15120-2,26096.91687351
35724,DEBRIS_35724,74.0301,80.6407,0.0061220,205.9995,153.8092,14.58507003,19468-3,26098.37458625
35744,DEBRIS_35744,86.3245,272.9134,0.0021452,153.4866,206.7453,14.72822961,10256-2,26097.77810623
35759,DEBRIS_35759,74.0393,351.5934,0.0075046,81.0978,279.8677,14.65346090,26807-3,26098.40972161
35764,DEBRIS_35764,74.0225,143.4217,0.0026702,242.1543,117.6927,14.78548314,97590-3,26083.50295059
35771,DEBRIS_35771,74.1537,110.8245,0.0208151,16.3160,344.4548,14.15795768,54293-2,26095.00421017
35773,DEBRIS_35773,74.0049,117.5177,0.0048409,247.7697,111.8332,14.62836308,37232-3,26098.09556011
35777,DEBRIS_35777,73.7680,135.2394,0.0449984,12.3045,17.1251,13.41419519,39974-3,26099.09630602
35784,DEBRIS_35784,74.0373,229.3157,0.0041663,328.2819,31.5831,14.50329178,21263-3,26099.07759827
35786,DEBRIS_35786,74.0137,179.2074,0.0036769,277.9535,81.7463,14.67713493,68734-3,26097.95517424
35789,DEBRIS_35789,74.0377,67.4808,0.0047201,140.8944,219.5636,14.36080591,10471-3,26099.89111791
35793,DEBRIS_35793,74.0391,191.0750,0.0006503,257.3783,277.2591,14.82315159,11821-2,26097.99003205
35797,DEBRIS_35797,86.3314,276.9492,0.0012643,113.2465,247.0093,14.86581991,21392-2,26096.76316531
35806,DEBRIS_35806,86.3461,333.1907,0.0015941,66.9829,293.3060,14.58683933,12419-2,26089.40640301
35809,DEBRIS_35809,86.3220,282.3777,0.0011261,195.1373,164.9512,14.78579375,12732-2,26097.76447465
35824,DEBRIS_35824,73.8441,212.9505,0.0252251,278.4574,78.8036,13.88899868,11781-2,26095.61825328
35825,DEBRIS_35825,74.1134,319.0881,0.0351514,28.6869,333.3092,13.71471017,21089-2,26093.34493412
35829,DEBRIS_35829,74.0233,229.0813,0.0007427,267.3161,92.7165,14.79841811,15047-2,26098.63768081
35830,DEBRIS_35830,73.8619,61.6077,0.0117161,6.6535,353.6132,14.25154124,46314-2,26094.18831209
35834,DEBRIS_35834,73.9290,95.2773,0.0111479,230.7964,192.5954,14.13080145,27572-3,26099.32521012
35835,DEBRIS_35835,74.0612,70.1351,0.0294880,185.2980,174.5009,13.83315548,66588-3,26099.62629580
35836,DEBRIS_35836,74.0314,306.5348,0.0020109,336.9713,23.0557,14.74182227,11900-2,26097.99180652
35837,DEBRIS_35837,73.7316,15.5868,0.0415519,278.4625,95.6534,13.64694551,16206-2,26097.06127760
35840,DEBRIS_35840,73.9313,300.8496,0.0114753,177.0361,183.1500,14.39232759,12674-2,26098.85188587
35846,DEBRIS_35846,86.3795,8.9035,0.0018770,141.1680,219.0874,14.43686321,40521-3,26098.71768341
35848,DEBRIS_35848,86.3885,323.1030,0.0008508,139.9829,220.2021,14.81976833,10199-2,26099.35277430
35850,DEBRIS_35850,86.3438,291.0929,0.0010197,144.1002,216.0907,14.82039371,13187-2,26098.26538268
35875,DEBRIS_35875,49.3971,283.0425,0.5939220,275.9157,23.2604,4.10923018,37635-3,26098.46758011
35883,DEBRIS_35883,74.0240,212.0145,0.0084091,311.4781,66.9988,14.50880040,24249-3,26097.59463128
35884,DEBRIS_35884,73.9879,126.5449,0.0115022,246.5484,112.3539,14.26588931,12714-2,26097.32791857
35885,DEBRIS_35885,74.0263,83.1732,0.0023018,143.4119,216.8612,14.37746419,32288-3,26096.65404559
35888,DEBRIS_35888,74.0315,134.5616,0.0051105,237.4148,122.2077,14.58825781,24879-3,26098.37428318
35890,DEBRIS_35890,73.9376,22.8537,0.0053927,126.7341,233.8794,14.59461376,17815-2,26096.52213229
35891,DEBRIS_35891,73.9832,200.7970,0.0037111,300.7531,59.0027,15.47245972,10331-2,26098.55081975
35895,DEBRIS_35895,74.0498,144.4194,0.0205520,216.2847,142.4207,14.02256657,80915-3,26098.82644746
35898,DEBRIS_35898,73.9896,69.7656,0.0079260,186.8194,188.1388,14.96739966,10148-2,26094.18736075
35901,DEBRIS_35901,74.0004,137.6444,0.0010361,290.2099,69.7988,15.29227995,26519-2,26099.08345600
35902,DEBRIS_35902,73.9826,44.8684,0.0101395,138.4840,222.4067,14.27507438,80153-3,26086.20610585
35905,DEBRIS_35905,74.0328,344.6789,0.0084651,35.2223,325.4517,15.01069563,10313-2,26092.95016206
35915,DEBRIS_35915,86.3389,289.3061,0.0011667,141.9331,218.2719,14.84463025,11814-2,26098.78118662
35918,DEBRIS_35918,86.4044,25.1924,0.0027140,131.8945,46.6453,14.52362807,78506-3,26099.54838038
35929,DEBRIS_35929,86.3408,257.0816,0.0013144,313.9064,46.1089,15.12520992,25559-2,26098.14420293
35953,DEBRIS_35953,98.6504,90.4355,0.0003677,337.9821,145.7040,14.28532711,77823-3,26099.54148167
35954,DEBRIS_35954,98.6360,90.7417,0.0004045,328.0271,157.6629,14.28152151,78208-3,26099.45902626
35959,DEBRIS_35959,74.0298,100.3142,0.0021909,159.2399,200.9648,14.34223152,10490-3,26097.40221208
35961,DEBRIS_35961,73.9292,4.1327,0.0189086,273.1567,84.7951,14.06116193,15108-2,26095.41047062
35966,DEBRIS_35966,74.0385,106.0556,0.0149447,53.1832,308.2915,14.21501404,26650-2,23190.51978691
35975,DEBRIS_35975,74.0486,221.0040,0.0111297,286.6553,72.2400,14.27247633,12918-2,26041.83459520
35979,DEBRIS_35979,74.0117,9.6511,0.0057879,115.7377,64.2445,14.76165558,59113-3,26098.51070780
35980,DEBRIS_35980,73.9105,257.7400,0.0052041,6.2575,353.9228,14.60959648,79134-3,26098.68902290
35982,DEBRIS_35982,74.0553,124.1232,0.0064070,163.4690,196.8588,14.63560626,31511-3,26098.05459329
35987,DEBRIS_35987,73.9967,108.7137,0.0050159,209.2653,150.5693,14.43934940,57109-3,26098.73561598
35989,DEBRIS_35989,74.0363,67.0804,0.0021285,126.2287,234.0838,14.37252477,18739-3,26099.59334862
35993,DEBRIS_35993,74.0122,107.1391,0.0032103,263.3954,96.3560,14.66301453,45645-3,26098.74778703
35996,DEBRIS_35996,74.0129,263.9279,0.0084919,326.9740,32.6164,15.11435738,33796-3,26078.19721100
35997,DEBRIS_35997,74.0450,326.8167,0.0013875,14.7551,345.4012,14.52067222,40135-3,26098.88655796
36000,DEBRIS_36000,73.9886,221.1492,0.0029812,308.4869,51.3642,14.96943900,45804-2,26093.62520486
36005,DEBRIS_36005,74.0261,233.1176,0.0061386,339.7705,20.1021,14.47527676,13836-3,26099.77789272
36011,DEBRIS_36011,86.3441,346.3674,0.0017325,199.4550,171.5891,14.41762378,50665-3,26095.97103979
36012,DEBRIS_36012,86.4404,260.6864,0.0215559,251.8843,105.8765,14.20865399,14577-2,26097.70523488
36028,DEBRIS_36028,86.3174,251.3779,0.0014902,344.4389,15.6384,15.02132350,17202-2,26098.69084091
36038,DEBRIS_36038,98.1825,284.0209,0.0010751,63.6745,5.5830,14.60227730,18523-3,26099.53327289
36045,DEBRIS_36045,73.7639,193.2978,0.0045408,192.0803,167.9284,14.73411075,25794-2,26095.99779027
36046,DEBRIS_36046,74.0141,56.8632,0.0057234,176.6526,357.2368,14.66001469,64733-3,26095.66163672
36047,DEBRIS_36047,74.0294,99.1959,0.0004247,204.3913,155.7076,15.04722174,31031-2,26097.28511245
36048,DEBRIS_36048,74.0546,82.3341,0.0024975,108.2054,68.7928,14.38058596,23636-3,26099.69047155
36049,DEBRIS_36049,74.0317,253.3904,0.0010372,309.3145,50.7103,14.63685386,96080-3,26099.46902849
36050,DEBRIS_36050,74.0312,318.2257,0.0082593,6.5175,353.7065,15.03365164,48303-3,26097.31236033
36053,DEBRIS_36053,73.8694,290.1695,0.0032170,213.7709,146.1407,14.59010812,12552-2,26097.53002812
36058,DEBRIS_36058,74.0245,185.9160,0.0046625,290.9180,68.6997,14.59342071,71000-3,26090.57752137
36060,DEBRIS_36060,74.0314,18.8302,0.0013880,94.8999,265.3742,14.42296604,31343-3,26098.04321116
36061,DEBRIS_36061,74.0229,147.2064,0.0039298,209.8373,150.0539,14.33934074,23684-3,26097.84568327
36073,DEBRIS_36073,74.0298,125.2480,0.0024535,174.0306,186.1143,14.35106407,21283-3,26089.36397282
36074,DEBRIS_36074,73.9899,121.6484,0.0044527,191.2799,168.7365,14.44705776,56742-3,26099.04111334
36080,DEBRIS_36080,86.3183,317.1863,0.0018711,130.3074,229.9768,14.47165327,42969-3,26098.33833441
36083,DEBRIS_36083,86.3468,345.2215,0.0024854,206.6997,153.2926,14.43717554,61489-3,26095.40969462
36090,DEBRIS_36090,97.8475,131.6988,0.0031957,207.5239,182.5422,15.00299973,10005-2,26099.04756716
36092,DEBRIS_36092,98.7588,105.5948,0.0120535,203.5502,219.3923,14.42253220,43971-3,26099.24958426
36093,DEBRIS_36093,98.1390,187.9698,0.0112909,308.7853,50.3296,14.46306123,57400-3,26099.81444740
36099,DEBRIS_36099,98.6327,192.3570,0.0010316,179.8284,180.2910,14.41171478,11494-2,26099.81065521
36100,DEBRIS_36100,98.4872,120.1600,0.0008561,264.7010,95.3197,14.31676775,81540-3,26099.50642244
36103,DEBRIS_36103,49.3593,104.8410,0.5223762,262.7212,37.8760,5.25817565,66205-3,26098.34599952
36133,DEBRIS_36133,45.8764,287.6802,0.5123559,252.8821,46.7769,5.23662766,18856-3,26098.83645824
36147,DEBRIS_36147,98.5111,152.9716,0.0437598,328.4505,29.1055,13.46903849,11852-2,26096.43265370
36148,DEBRIS_36148,98.4252,300.3465,0.0279014,36.8704,325.1285,13.86195117,24824-2,26095.82544989
36152,DEBRIS_36152,98.7405,141.4162,0.0053748,236.3982,123.2057,14.17803258,97494-3,26098.37829596
36153,DEBRIS_36153,98.5852,195.2746,0.0031487,60.4282,300.0045,14.51771117,13902-2,26097.70754232
36160,DEBRIS_36160,98.1410,252.6397,0.0134320,308.8659,50.0593,14.13297206,20349-3,26052.32311129
36163,DEBRIS_36163,99.0790,318.9562,0.0037056,78.3902,282.1453,14.63829624,21659-2,26098.54281658
36167,DEBRIS_36167,98.8110,15.4542,0.0067383,253.7864,105.5907,14.50293862,68854-3,26098.02011133
36173,DEBRIS_36173,98.2301,53.9207,0.0145892,199.2860,160.2765,14.25417795,19182-3,26099.09311553
36180,DEBRIS_36180,98.4368,160.1244,0.0210999,57.4181,304.7179,14.21113708,66423-3,26096.43180098
36182,DEBRIS_36182,99.0943,38.3569,0.0021925,91.7843,268.5852,14.35845755,11169-2,26099.55567913
36188,DEBRIS_36188,98.5816,209.2968,0.0043335,300.2481,59.4433,14.64208880,16168-2,26099.26919899
36198,DEBRIS_36198,98.6097,128.1266,0.0098647,142.0812,218.7359,14.08548199,12619-2,26099.02106123
36199,DEBRIS_36199,98.2802,117.5994,0.0093053,85.7745,275.4066,14.29844847,30417-3,26097.00660512
36200,DEBRIS_36200,99.3778,193.5856,0.0029424,17.1173,343.1012,14.64147125,22827-2,26098.99267763
36203,DEBRIS_36203,99.1109,61.1784,0.0079654,146.6548,213.9714,14.81266338,11254-2,26097.13971446
36204,DEBRIS_36204,99.2883,209.9539,0.0020188,178.8611,181.2621,14.35463277,83188-3,26099.04239316
36206,DEBRIS_36206,98.4698,114.1628,0.0031373,63.9373,296.5029,14.21914858,72945-3,26090.28304517
36207,DEBRIS_36207,98.5999,339.3700,0.0141670,1.3440,358.8081,14.03481575,24381-2,26096.10489983
36211,DEBRIS_36211,98.5138,92.7230,0.0264736,248.9378,108.3309,14.26502228,39233-3,26097.70274905
36216,DEBRIS_36216,98.5994,120.0922,0.0045334,42.0042,318.4596,14.19038954,28885-3,26098.29464163
36218,DEBRIS_36218,99.0665,314.1096,0.0070223,304.0641,55.3910,14.72748713,16462-2,26095.07350003
36224,DEBRIS_36224,98.7587,149.3331,0.0114931,17.6624,342.8493,14.12827773,99142-4,26099.39283017
36225,DEBRIS_36225,98.8222,243.0834,0.0034470,260.7079,99.0252,15.19130420,21534-2,26098.64491490
36226,DEBRIS_36226,98.5943,141.8493,0.0096022,46.9799,313.9367,14.10940448,12170-2,26099.33108531
36229,DEBRIS_36229,100.9215,348.5809,0.0101685,174.4733,185.7577,14.07925715,13475-2,26099.41349663
36230,DEBRIS_36230,99.5123,173.4700,0.0215312,209.1796,149.7184,13.75743866,28172-2,26093.45685159
36231,DEBRIS_36231,98.7062,75.5738,0.0060937,359.6714,0.4408,14.12075501,14441-3,26099.16388464
36232,DEBRIS_36232,98.7194,84.5725,0.0119372,55.0594,306.1723,14.12657577,29709-3,26098.71579446
36234,DEBRIS_36234,98.9801,160.8624,0.0318435,94.9975,268.7585,13.45742422,34311-3,26097.88509142
36236,DEBRIS_36236,98.8331,128.1430,0.0150651,68.1559,293.5543,13.82043216,34158-3,26089.38108878
36238,DEBRIS_36238,98.6657,72.1448,0.0020310,310.0909,49.8482,14.12430525,77532-4,26098.65555381
36244,DEBRIS_36244,98.9262,213.9151,0.0047056,314.4482,45.2852,14.25928763,16646-2,26096.26996588
36247,DEBRIS_36247,98.2651,105.7261,0.0186890,63.0276,298.9860,14.33971522,74173-3,26092.47703084
36255,DEBRIS_36255,99.4407,35.4090,0.0062958,184.9509,354.8594,14.37208679,50892-3,26098.58053499
36258,DEBRIS_36258,99.0687,147.6243,0.0171795,120.6793,241.1470,14.75587554,28416-3,26098.88330521
36260,DEBRIS_36260,98.6657,100.3770,0.0014713,283.2040,76.7492,14.15466663,19130-3,26096.44745346
36261,DEBRIS_36261,101.3594,6.6357,0.0354762,173.7765,186.7944,13.45582994,52281-3,26094.48845284
36262,DEBRIS_36262,98.9488,347.8826,0.0059660,294.8289,64.6694,14.27982478,22261-3,26099.40935599
36263,DEBRIS_36263,98.9929,350.3005,0.0034701,281.6170,78.1127,14.47263602,17305-2,26097.17595640
36267,DEBRIS_36267,98.5693,45.5131,0.0124300,237.4873,148.7095,14.09654860,75706-3,26098.82642568
36269,DEBRIS_36269,99.1207,36.5408,0.0232894,341.8786,17.4193,14.27580080,79163-3,26085.13161448
36272,DEBRIS_36272,99.1256,341.9325,0.0167373,300.5652,57.9099,14.17500467,39931-3,26097.41289713
36274,DEBRIS_36274,99.1324,178.6157,0.0057969,263.8245,277.1884,14.25034678,31097-2,26094.99047906
36278,DEBRIS_36278,99.1276,25.9889,0.0060900,317.5795,42.0680,14.17612564,37958-3,26099.54713427
36279,DEBRIS_36279,98.5774,72.7033,0.0063042,92.2332,268.6062,14.14798170,18445-3,26094.18414617
36280,DEBRIS_36280,98.7525,129.7775,0.0064404,94.1642,85.6399,14.10144583,75352-3,26098.85319366
36281,DEBRIS_36281,99.2583,20.1255,0.0286204,169.3031,191.4375,13.61067803,22194-2,26099.23832965
36283,DEBRIS_36283,99.4287,83.8969,0.0058512,61.0251,299.6823,15.13541933,25114-2,26089.25368837
36289,DEBRIS_36289,97.8403,124.8730,0.0008752,306.7473,53.2949,15.04875859,13821-3,26097.79829285
36290,DEBRIS_36290,97.7863,118.4185,0.0010392,132.6446,227.5661,15.09970477,14158-3,26098.31350724
36291,DEBRIS_36291,98.4083,130.4018,0.0167540,277.6411,80.5760,14.06633085,29004-3,26098.34830900
36292,DEBRIS_36292,98.7465,207.2366,0.0155873,58.8682,302.7669,14.04471700,27473-3,26098.56467761
36299,DEBRIS_36299,82.9710,233.8864,0.0026745,324.6648,64.3415,13.80163730,80729-3,26099.33675197
36300,DEBRIS_36300,65.6795,93.8461,0.0672961,61.7947,333.3756,12.36187420,73911-3,26099.00416016
36301,DEBRIS_36301,88.3839,100.4929,0.1256477,313.7498,102.3340,12.26384366,58094-2,26099.01116072
36302,DEBRIS_36302,81.2494,141.1267,0.0110697,309.4598,65.2730,14.09778217,37487-4,26099.41298376
36319,DEBRIS_36319,82.5181,228.4231,0.0022935,211.6226,148.3586,14.34708952,23187-2,26095.35155248
36320,DEBRIS_36320,82.4742,192.2723,0.0010457,132.4980,227.7098,14.43982655,16687-2,26099.56318950
36321,DEBRIS_36321,82.5186,262.4522,0.0006098,278.5547,81.4949,14.31826420,32152-2,26090.73932196
36322,DEBRIS_36322,82.5186,227.1757,0.0021593,166.5857,193.5912,14.37782942,41784-2,26094.65645770
36323,DEBRIS_36323,82.5225,281.3949,0.0013538,279.5384,80.4270,14.27377856,11314-2,26098.24694185
36324,DEBRIS_36324,82.5293,316.2935,0.0012085,25.5542,334.6231,14.15760037,96259-3,26096.87331054
36325,DEBRIS_36325,82.5146,287.9618,0.0018923,150.0497,210.1770,14.19769593,15719-2,26097.78918734
36326,DEBRIS_36326,82.5112,311.8913,0.0022708,103.3751,256.9967,14.27585370,20177-2,26096.56630580
36328,DEBRIS_36328,82.5190,303.5463,0.0015759,149.2322,210.9785,14.19038567,15642-2,26095.29145141
36330,DEBRIS_36330,82.5319,252.5084,0.0027204,156.1377,204.1078,14.32212032,22028-2,26098.69166953
36334,DEBRIS_36334,82.5129,242.6286,0.0019554,273.8328,86.0621,14.27623928,17595-2,26099.64863601
36335,DEBRIS_36335,82.4981,220.4641,0.0035856,172.6157,187.5567,14.33707692,15827-2,26097.59245922
36336,DEBRIS_36336,82.5319,313.1879,0.0010071,346.6808,13.4105,14.19668455,19346-2,26096.86496334
36337,DEBRIS_36337,82.5229,314.1848,0.0016175,90.7903,269.5130,14.18329843,10248-2,26098.34315668
36338,DEBRIS_36338,82.5187,233.3862,0.0018788,248.6767,111.2414,14.30435559,91375-3,26099.07565771
36340,DEBRIS_36340,82.5133,125.7306,0.0013798,214.8630,145.1666,14.53680959,17347-2,26098.32574127
36341,DEBRIS_36341,82.5114,262.5319,0.0004151,106.4937,253.6703,14.27515772,46956-3,26099.17082255
36342,DEBRIS_36342,82.5355,322.4989,0.0025002,94.8782,265.5252,14.18148619,99761-3,26095.36925726
36343,DEBRIS_36343,82.5079,263.6611,0.0009056,99.8663,260.3543,14.25628406,20532-2,26092.91418469
36345,DEBRIS_36345,82.5259,266.2539,0.0025377,333.8972,26.0929,14.25590373,21796-2,26095.76184594
36346,DEBRIS_36346,82.5340,238.4505,0.0007453,170.0271,190.1067,14.34812624,10412-2,26099.12295567
36348,DEBRIS_36348,82.4503,196.9020,0.0006316,208.8343,151.2498,14.38172404,27598-2,26079.61469664
36349,DEBRIS_36349,82.5050,195.4618,0.0010605,72.6571,287.5781,14.41413748,16180-2,26098.52969203
36350,DEBRIS_36350,82.5201,225.0885,0.0021926,212.8062,147.1767,14.35771277,28313-2,26094.63099192
36351,DEBRIS_36351,82.5392,307.2933,0.0010769,113.6243,246.6075,14.29499271,10681-2,26076.89425526
36352,DEBRIS_36352,82.5166,298.4106,0.0010725,240.4068,119.6064,14.55171551,46841-2,24175.05059009
36353,DEBRIS_36353,82.5369,315.7397,0.0007606,287.7782,72.2566,14.16240293,42869-3,26099.32132139
36354,DEBRIS_36354,82.4858,256.0951,0.0014341,291.0406,68.9244,14.27926610,35088-2,26093.72161585
36355,DEBRIS_36355,82.5110,225.7288,0.0017104,236.2152,123.7409,14.36723112,15213-2,26099.08781936
36356,DEBRIS_36356,82.5179,244.6371,0.0007289,233.9702,126.0808,14.28274514,34405-2,26094.15052108
36360,DEBRIS_36360,45.6495,315.0984,0.6949726,209.8237,79.9035,2.34904843,-18077-2,26098.96825292
36365,DEBRIS_36365,97.7655,170.3855,0.0012686,76.1043,284.1600,15.18413768,50793-3,26099.69601221
36366,DEBRIS_36366,74.0654,63.2028,0.0084124,64.4200,296.5617,14.34612514,20776-2,26096.61218573
36367,DEBRIS_36367,74.1020,33.3970,0.0259822,78.4509,284.5663,13.86873953,16137-2,26099.08689621
36369,DEBRIS_36369,74.0316,212.0834,0.0013048,268.2962,91.6718,14.76332198,31229-2,26093.59386789
36371,DEBRIS_36371,74.0114,295.3444,0.0006885,307.9467,52.1083,14.73744320,13747-2,26097.82484095
36379,DEBRIS_36379,74.0099,98.0263,0.0047050,202.3434,175.9321,14.36286389,28735-3,26095.27496273
36385,DEBRIS_36385,73.9681,283.5933,0.0134718,70.1628,291.4008,14.75645356,11434-2,26099.55304579
